tool_name,category,release_year,pricing,open_source,github_stars,company,monthly_users,tags
AITool_1891,Image Generation,2023,Enterprise,Yes,195332,Meta,34931129,"text,research,automation"
AITool_1892,LLM,2021,Free,Yes,109096,Google,27273494,"image,developer,marketing"
AITool_1893,Video AI,2022,Free,Yes,169897,Meta,20972973,"automation,assistant,design"
AITool_1894,Image Generation,2023,Freemium,Yes,1816,Startup,39248142,"design,text,image"
AITool_1895,Video AI,2023,Paid,Yes,135222,Google,42198896,"automation,design,text"
AITool_1896,Image Generation,2022,Freemium,No,57250,OpenAI,21617459,"assistant,developer,voice"
AITool_1897,Productivity AI,2020,Paid,No,160945,Startup,10853035,"text,productivity,developer"
AITool_1898,Productivity AI,2023,Enterprise,No,2762,Startup,30344149,"assistant,image,video"
AITool_1899,Video AI,2021,Enterprise,No,49826,Google,21246142,"assistant,design,image"
AITool_1900,Music AI,2025,Freemium,No,195128,Adobe,35805186,"image,productivity,automation"
AITool_1901,Productivity AI,2026,Enterprise,Yes,112713,AWS,29909999,"research,video,image"
AITool_1902,Research AI,2026,Paid,Yes,130382,Microsoft,21692144,"automation,voice,text"
AITool_1903,Design AI,2021,Paid,No,41448,Independent,20441263,"assistant,developer,productivity"
AITool_1904,Design AI,2024,Paid,Yes,101995,Startup,26733488,"design,video,productivity"
AITool_1905,LLM,2026,Paid,Yes,192783,AWS,18421156,"voice,developer,image"
AITool_1906,Design AI,2023,Enterprise,No,15541,Microsoft,6849457,"research,productivity,assistant"
AITool_1907,Music AI,2020,Free,No,63707,Google,45358532,"image,text,automation"
AITool_1908,LLM,2023,Freemium,Yes,170057,OpenAI,12918001,"productivity,marketing,design"
AITool_1909,Design AI,2024,Paid,No,111121,Independent,37355930,"design,voice,automation"
AITool_1910,Design AI,2026,Paid,Yes,6628,Independent,22466454,"design,text,marketing"
AITool_1911,Music AI,2022,Enterprise,No,145498,Meta,18411043,"chatbot,text,marketing"
AITool_1912,Productivity AI,2022,Freemium,Yes,124381,OpenAI,23239650,"voice,marketing,research"
AITool_1913,Research AI,2022,Free,Yes,67708,Independent,49587883,"chatbot,productivity,automation"
AITool_1914,Marketing AI,2023,Freemium,Yes,56263,Microsoft,45546359,"chatbot,productivity,automation"
AITool_1915,Design AI,2024,Paid,No,130820,Startup,5221327,"voice,research,chatbot"
AITool_1916,Marketing AI,2022,Freemium,Yes,37331,Adobe,37313772,"text,voice,assistant"
AITool_1917,Coding Assistant,2023,Paid,No,51695,Independent,40411141,"voice,automation,video"
AITool_1918,Marketing AI,2020,Paid,No,48143,Google,16059799,"image,marketing,video"
AITool_1919,Coding Assistant,2022,Paid,No,95529,Microsoft,48905474,"chatbot,marketing,developer"
AITool_1920,Research AI,2020,Freemium,Yes,53776,Google,1951765,"developer,voice,chatbot"
AITool_1921,Marketing AI,2021,Paid,No,10933,OpenAI,4419292,"assistant,design,chatbot"
AITool_1922,Design AI,2024,Free,No,80369,Meta,24722378,"marketing,voice,productivity"
AITool_1923,Coding Assistant,2024,Freemium,No,39640,Google,48478684,"developer,marketing,image"
AITool_1924,Marketing AI,2023,Enterprise,Yes,41510,Adobe,24600694,"design,marketing,assistant"
AITool_1925,Video AI,2026,Free,Yes,160185,OpenAI,17501701,"chatbot,automation,assistant"
AITool_1926,Video AI,2020,Freemium,No,192169,Independent,38575435,"assistant,marketing,research"
AITool_1927,Coding Assistant,2023,Paid,No,190531,Independent,27646395,"developer,design,assistant"
AITool_1928,Speech AI,2021,Paid,No,133453,Meta,47129970,"marketing,automation,design"
AITool_1929,Design AI,2021,Freemium,No,194970,Independent,37014218,"research,design,productivity"
AITool_1930,Marketing AI,2022,Free,No,132885,Anthropic,21966017,"chatbot,video,design"
AITool_1931,Coding Assistant,2026,Enterprise,Yes,12877,OpenAI,32760173,"video,developer,image"
AITool_1932,LLM,2023,Enterprise,No,164120,OpenAI,12215601,"design,marketing,video"
AITool_1933,LLM,2023,Free,Yes,122477,Meta,47112449,"marketing,developer,voice"
AITool_1934,Music AI,2022,Paid,Yes,150610,Startup,38539669,"text,video,developer"
AITool_1935,Marketing AI,2025,Paid,Yes,150618,Meta,25614573,"chatbot,text,video"
AITool_1936,Productivity AI,2023,Free,No,68164,Anthropic,7018090,"research,text,developer"
AITool_1937,Marketing AI,2022,Enterprise,No,95269,OpenAI,21881332,"chatbot,automation,developer"
AITool_1938,LLM,2023,Free,No,21890,Google,26202853,"design,voice,image"
AITool_1939,Design AI,2025,Enterprise,Yes,138287,Independent,12090525,"video,assistant,automation"
AITool_1940,LLM,2025,Free,No,139792,Independent,49736859,"assistant,design,marketing"
AITool_1941,LLM,2024,Enterprise,Yes,92481,Startup,30080319,"assistant,research,text"
AITool_1942,Image Generation,2023,Free,No,184202,Independent,44613894,"voice,video,text"
AITool_1943,Design AI,2020,Enterprise,Yes,113484,AWS,24414405,"assistant,automation,chatbot"
AITool_1944,Marketing AI,2025,Enterprise,Yes,146234,Adobe,37115687,"developer,voice,productivity"
AITool_1945,Music AI,2021,Enterprise,No,129499,Anthropic,4751708,"assistant,research,automation"
AITool_1946,Music AI,2026,Paid,No,191655,Microsoft,33182203,"assistant,marketing,developer"
AITool_1947,Design AI,2025,Freemium,No,96253,AWS,37787408,"research,productivity,developer"
AITool_1948,Design AI,2025,Freemium,No,20828,Meta,12364027,"video,image,marketing"
AITool_1949,Image Generation,2023,Paid,Yes,149988,AWS,30925749,"marketing,design,video"
AITool_1950,Research AI,2023,Free,Yes,13593,Google,10584503,"chatbot,text,image"
AITool_1951,Speech AI,2026,Enterprise,Yes,196166,OpenAI,34783426,"chatbot,design,marketing"
AITool_1952,LLM,2023,Enterprise,Yes,91566,OpenAI,48425239,"design,developer,marketing"
AITool_1953,Music AI,2023,Paid,No,156027,OpenAI,46833461,"design,image,voice"
AITool_1954,Productivity AI,2024,Free,Yes,71284,Anthropic,25692307,"developer,text,design"
AITool_1955,LLM,2024,Free,No,63417,Google,40008293,"developer,assistant,productivity"
AITool_1956,Video AI,2025,Paid,Yes,190946,Google,41614962,"assistant,developer,voice"
AITool_1957,Research AI,2026,Freemium,No,106890,Independent,44517197,"text,marketing,developer"
AITool_1958,Productivity AI,2025,Paid,No,192597,AWS,12730293,"image,developer,video"
AITool_1959,Productivity AI,2025,Paid,Yes,72680,Anthropic,37492153,"video,marketing,research"
AITool_1960,Video AI,2021,Enterprise,Yes,195961,Meta,9480192,"assistant,marketing,voice"
AITool_1961,LLM,2021,Freemium,Yes,104453,AWS,6545193,"assistant,research,chatbot"
AITool_1962,Coding Assistant,2020,Free,No,71890,AWS,32302362,"marketing,video,developer"
AITool_1963,LLM,2021,Free,No,157348,AWS,12712212,"video,research,assistant"
AITool_1964,Coding Assistant,2020,Enterprise,Yes,45187,Anthropic,17162306,"assistant,productivity,automation"
AITool_1965,Speech AI,2026,Free,No,9773,Anthropic,25978613,"developer,chatbot,automation"
AITool_1966,Marketing AI,2024,Freemium,Yes,170667,Microsoft,3584489,"design,chatbot,voice"
AITool_1967,Marketing AI,2022,Freemium,No,94652,Microsoft,49305591,"chatbot,voice,text"
AITool_1968,Speech AI,2025,Freemium,Yes,105584,Adobe,8901361,"developer,research,text"
AITool_1969,Speech AI,2026,Paid,Yes,86358,Adobe,3331092,"assistant,automation,voice"
AITool_1970,Speech AI,2020,Paid,No,2077,Microsoft,26468830,"research,chatbot,text"
AITool_1971,Music AI,2026,Enterprise,Yes,137176,Meta,16490690,"research,marketing,automation"
AITool_1972,Image Generation,2022,Free,No,9627,AWS,27238867,"chatbot,text,research"
AITool_1973,Marketing AI,2024,Enterprise,Yes,7855,OpenAI,1043287,"developer,automation,text"
AITool_1974,Research AI,2025,Enterprise,No,74215,Microsoft,40017066,"voice,assistant,automation"
AITool_1975,Design AI,2022,Free,No,47293,Anthropic,23349561,"automation,marketing,assistant"
AITool_1976,Image Generation,2026,Freemium,No,1106,Google,46098149,"marketing,automation,research"
AITool_1977,Video AI,2021,Paid,Yes,156393,Adobe,29693337,"productivity,developer,image"
AITool_1978,Design AI,2025,Freemium,Yes,62237,Google,3014228,"marketing,developer,design"
AITool_1979,Video AI,2020,Enterprise,Yes,27910,Microsoft,16426448,"chatbot,design,developer"
AITool_1980,Productivity AI,2024,Free,Yes,125655,Microsoft,38590522,"chatbot,image,voice"
AITool_1981,LLM,2022,Enterprise,No,9321,Microsoft,1885009,"image,chatbot,text"
AITool_1982,Music AI,2022,Paid,No,166716,Independent,49943728,"design,research,marketing"
AITool_1983,LLM,2021,Freemium,Yes,160973,Startup,45580501,"research,text,developer"
AITool_1984,Productivity AI,2020,Free,No,154921,Independent,36248143,"marketing,text,voice"
AITool_1985,Productivity AI,2025,Enterprise,No,55761,Anthropic,8145591,"research,marketing,assistant"
AITool_1986,Video AI,2026,Free,No,91030,Startup,38597330,"productivity,developer,design"
AITool_1987,Productivity AI,2025,Free,Yes,1766,OpenAI,38297556,"design,marketing,automation"
AITool_1988,Music AI,2021,Paid,Yes,106044,Meta,13069281,"research,developer,automation"
AITool_1989,Speech AI,2025,Enterprise,No,177890,Independent,25591411,"chatbot,automation,productivity"
AITool_1990,Music AI,2023,Freemium,No,64867,Adobe,21346574,"video,marketing,text"
AITool_1991,Speech AI,2021,Freemium,Yes,55776,Microsoft,29685060,"automation,developer,design"
AITool_1992,Productivity AI,2021,Enterprise,No,46758,OpenAI,5359040,"text,design,research"
AITool_1993,Coding Assistant,2023,Enterprise,No,63459,Google,47678962,"assistant,design,developer"
AITool_1994,Coding Assistant,2023,Enterprise,No,20868,Microsoft,38310797,"automation,voice,developer"
AITool_1995,Marketing AI,2020,Freemium,No,38168,Microsoft,29343629,"productivity,chatbot,voice"
AITool_1996,Marketing AI,2022,Paid,Yes,130418,Microsoft,4014124,"video,assistant,chatbot"
AITool_1997,Marketing AI,2020,Paid,No,134801,AWS,44508723,"marketing,video,image"
AITool_1998,Coding Assistant,2026,Enterprise,No,53766,Google,48244793,"image,video,chatbot"
AITool_1999,LLM,2024,Free,Yes,37307,Google,33870278,"automation,chatbot,text"
AITool_2000,LLM,2020,Freemium,No,2952,Independent,33686005,"voice,video,research"
AITool_2001,Research AI,2022,Freemium,Yes,50626,Google,33801809,"automation,chatbot,video"
AITool_2002,Design AI,2024,Enterprise,Yes,138396,Meta,13992484,"assistant,developer,research"
AITool_2003,Music AI,2025,Free,No,37340,AWS,29230158,"productivity,developer,chatbot"
AITool_2004,Marketing AI,2024,Enterprise,Yes,196119,Independent,42139525,"productivity,text,research"
AITool_2005,Image Generation,2020,Enterprise,Yes,168707,Startup,24506700,"chatbot,text,automation"
AITool_2006,Marketing AI,2022,Free,No,5657,Startup,2834661,"developer,chatbot,image"
AITool_2007,Video AI,2022,Freemium,No,79378,Microsoft,27580257,"design,marketing,video"
AITool_2008,Music AI,2026,Paid,No,197060,Anthropic,38348328,"chatbot,voice,assistant"
AITool_2009,Coding Assistant,2024,Free,Yes,150882,Startup,29989991,"assistant,chatbot,developer"
AITool_2010,Marketing AI,2026,Enterprise,No,151366,Microsoft,186638,"voice,developer,chatbot"
AITool_2011,Marketing AI,2021,Freemium,No,12766,Independent,1957207,"video,design,marketing"
AITool_2012,Image Generation,2025,Paid,No,7310,Adobe,35639708,"automation,design,video"
AITool_2013,Marketing AI,2022,Enterprise,No,191659,Independent,7807647,"image,assistant,marketing"
AITool_2014,Video AI,2021,Paid,Yes,5847,AWS,42777573,"video,image,developer"
AITool_2015,Coding Assistant,2021,Enterprise,Yes,34500,AWS,7818101,"automation,image,chatbot"
AITool_2016,LLM,2026,Enterprise,No,75750,OpenAI,6076310,"research,developer,assistant"
AITool_2017,LLM,2024,Paid,Yes,10201,Meta,49669501,"chatbot,voice,developer"
AITool_2018,Video AI,2026,Free,Yes,58747,Independent,15437429,"marketing,assistant,voice"
AITool_2019,Music AI,2023,Freemium,Yes,160126,OpenAI,35165782,"video,assistant,chatbot"
AITool_2020,Productivity AI,2025,Freemium,Yes,61325,Google,45156118,"design,assistant,developer"
AITool_2021,Video AI,2025,Freemium,No,69409,Microsoft,46069445,"marketing,assistant,voice"
AITool_2022,Music AI,2024,Free,No,182788,Meta,31049585,"research,design,productivity"
AITool_2023,Productivity AI,2021,Freemium,Yes,109896,Google,17360773,"image,productivity,video"
AITool_2024,Music AI,2026,Freemium,Yes,173226,Microsoft,721994,"text,video,developer"
AITool_2025,LLM,2026,Paid,No,154169,Independent,18981328,"research,automation,design"
AITool_2026,Video AI,2022,Free,Yes,27889,Adobe,17491316,"research,video,chatbot"
AITool_2027,Research AI,2023,Freemium,Yes,82432,Independent,6019302,"marketing,research,text"
AITool_2028,Image Generation,2024,Free,No,94040,Independent,13346808,"automation,image,assistant"
AITool_2029,Video AI,2025,Free,No,177235,Anthropic,35732675,"text,automation,assistant"
AITool_2030,Productivity AI,2024,Freemium,Yes,9399,Adobe,46229301,"marketing,research,video"
AITool_2031,Video AI,2021,Freemium,Yes,36340,Independent,35686572,"assistant,chatbot,text"
AITool_2032,Research AI,2025,Enterprise,Yes,63573,Startup,25714674,"research,image,chatbot"
AITool_2033,Design AI,2024,Freemium,No,157033,Startup,35223932,"marketing,design,image"
AITool_2034,Music AI,2023,Enterprise,Yes,169120,Adobe,33057485,"developer,productivity,voice"
AITool_2035,Coding Assistant,2021,Freemium,No,123338,Adobe,22204196,"assistant,image,voice"
AITool_2036,Coding Assistant,2024,Enterprise,Yes,121849,Google,27455103,"assistant,video,research"
AITool_2037,Music AI,2024,Freemium,No,70861,Startup,42218498,"chatbot,video,automation"
AITool_2038,Design AI,2024,Freemium,No,3175,AWS,1150954,"design,chatbot,voice"
AITool_2039,Speech AI,2026,Freemium,No,60579,Microsoft,30410004,"marketing,chatbot,research"
AITool_2040,Coding Assistant,2023,Freemium,Yes,144907,Google,49224677,"productivity,design,automation"
AITool_2041,Coding Assistant,2021,Paid,Yes,199452,Google,17892810,"automation,research,chatbot"
AITool_2042,Music AI,2024,Freemium,Yes,8982,Adobe,11008805,"voice,assistant,automation"
AITool_2043,Research AI,2026,Free,Yes,29388,Anthropic,38236411,"productivity,assistant,marketing"
AITool_2044,Marketing AI,2023,Paid,Yes,159124,Adobe,46264898,"chatbot,marketing,text"
AITool_2045,Music AI,2026,Freemium,Yes,170896,AWS,14338740,"automation,chatbot,marketing"
AITool_2046,Marketing AI,2026,Freemium,No,73883,Adobe,14469050,"design,research,productivity"
AITool_2047,Marketing AI,2021,Enterprise,No,909,Meta,39729224,"voice,productivity,video"
AITool_2048,Productivity AI,2024,Paid,No,65932,AWS,36465429,"research,developer,voice"
AITool_2049,Speech AI,2023,Freemium,No,108781,Meta,31028148,"image,automation,design"
AITool_2050,Coding Assistant,2022,Enterprise,No,74640,OpenAI,27537846,"marketing,video,design"
AITool_2051,Marketing AI,2025,Paid,Yes,68225,Anthropic,18336593,"design,marketing,developer"
AITool_2052,Design AI,2022,Paid,No,16817,OpenAI,12362734,"marketing,design,assistant"
AITool_2053,Design AI,2021,Paid,Yes,184741,Startup,49472074,"video,image,marketing"
AITool_2054,Design AI,2024,Freemium,Yes,79186,Anthropic,16892410,"video,marketing,research"
AITool_2055,Music AI,2022,Enterprise,No,173559,Independent,44586531,"video,developer,automation"
AITool_2056,Marketing AI,2024,Freemium,Yes,155229,Adobe,26172472,"automation,video,voice"
AITool_2057,Design AI,2023,Free,Yes,97786,Independent,6072633,"automation,assistant,text"
AITool_2058,Research AI,2021,Enterprise,Yes,181479,Independent,38782037,"marketing,video,image"
AITool_2059,Image Generation,2023,Paid,Yes,124753,Anthropic,28062011,"image,voice,design"
AITool_2060,Image Generation,2022,Enterprise,No,11011,AWS,40040465,"automation,marketing,chatbot"
AITool_2061,Design AI,2021,Freemium,Yes,5859,OpenAI,15812698,"image,research,productivity"
AITool_2062,Coding Assistant,2021,Enterprise,No,39282,AWS,25635190,"image,research,design"
AITool_2063,Speech AI,2025,Freemium,No,163709,Anthropic,31638420,"text,productivity,voice"
AITool_2064,Speech AI,2022,Freemium,Yes,171850,OpenAI,34215234,"image,automation,text"
AITool_2065,Productivity AI,2020,Enterprise,No,58945,Startup,6500730,"chatbot,assistant,voice"
AITool_2066,Image Generation,2021,Paid,No,168709,Meta,9096158,"productivity,assistant,voice"
AITool_2067,Productivity AI,2025,Paid,Yes,198204,Independent,16028460,"research,text,chatbot"
AITool_2068,Speech AI,2026,Free,No,13518,Startup,4532220,"video,design,research"
AITool_2069,Image Generation,2021,Paid,Yes,122207,Adobe,12564171,"image,research,productivity"
AITool_2070,Design AI,2024,Paid,Yes,191708,Microsoft,35618128,"research,productivity,marketing"
AITool_2071,Marketing AI,2023,Freemium,Yes,144079,OpenAI,44507356,"developer,assistant,chatbot"
AITool_2072,Coding Assistant,2020,Freemium,No,114902,Adobe,32216414,"image,developer,automation"
AITool_2073,Marketing AI,2025,Paid,Yes,48249,Microsoft,42711071,"video,image,automation"
AITool_2074,Video AI,2023,Free,Yes,189707,Google,42292602,"voice,marketing,design"
AITool_2075,Speech AI,2022,Free,Yes,51578,Anthropic,3187296,"automation,marketing,chatbot"
AITool_2076,Marketing AI,2023,Paid,Yes,149278,Meta,14059784,"productivity,marketing,developer"
AITool_2077,Speech AI,2021,Paid,No,145195,Meta,30284000,"developer,research,productivity"
AITool_2078,Research AI,2025,Freemium,Yes,108751,OpenAI,160165,"developer,research,assistant"
AITool_2079,Productivity AI,2020,Paid,Yes,102088,Meta,34482888,"text,image,chatbot"
AITool_2080,Productivity AI,2025,Free,No,6097,OpenAI,45587656,"developer,text,voice"
AITool_2081,Video AI,2021,Freemium,No,150068,OpenAI,24786037,"marketing,assistant,automation"
AITool_2082,Design AI,2024,Freemium,Yes,13886,Microsoft,44814240,"assistant,image,developer"
AITool_2083,Productivity AI,2026,Paid,Yes,61233,Google,19494959,"video,research,voice"
AITool_2084,Coding Assistant,2024,Paid,No,188647,Startup,46244768,"voice,design,image"
AITool_2085,Design AI,2026,Enterprise,Yes,52115,AWS,43055841,"chatbot,text,developer"
AITool_2086,Research AI,2026,Free,Yes,178819,Startup,39001913,"assistant,research,design"
AITool_2087,LLM,2025,Enterprise,Yes,18775,Startup,16563358,"image,developer,assistant"
AITool_2088,Speech AI,2023,Enterprise,Yes,108189,Meta,10561337,"chatbot,video,automation"
AITool_2089,Coding Assistant,2021,Paid,No,120642,Adobe,45312557,"automation,chatbot,text"
